Date,Calculated Drawdown_At Gauge,Calculated Drawdown_At Bottom Node,Reservoir Pressure,z Well Identifier,z TMore PS Identifier,z TMore Identifier,z Tag Identifier 2,z Tag Identifier,z PI-AF Database,z PDMS Site Identifier,z Data Not used,z Avocet Capture Identifier,WHT,WHP Availability,WHP,Well Status,Well Name,Well Manifold,Well Instructions Comments,Well Head Elevation,WCT Model,WCT,Water Density,Upper Zone P,Tubing Gradient,Tubing dP,Test WHT,Test WHP,Test WCT,Test Reservoir P,Test Remark,Test Qwat Vol,Test Qwat,Test Qoil Vol,Test Qoil,Test Qliq Vol,Test Qliq,Test Qgas Vol,Test Qgas,Test Productivity Index,Test MPFM CF WCT,Test MPFM CF Wat,Test MPFM CF Oil,Test MPFM CF Liq,Test MPFM CF GOR,Test MPFM CF Gas,Test GOR,Test Downhole Gauge T,Test Downhole Gauge P,Test Choke Outlet P,Test Choke Opening,Service Line Valve Status,Service Line P,Sand Raw Availability,Sand Raw,Sand Rate,Sand Control Type,Riser Routing,Riser Branch,Reservoir Units UZ,Reservoir Units LZ,Reservoir Units,Reservoir P,Reservoir,Ramp-Up Speed,Qwat VLP/IPR,Qwat VLP,Qwat PC,Qwat MPFM corrected,Qwat MPFM,Qwat IPR,Qwat,Qoil VLP/IPR,Qoil VLP,Qoil Target,Qoil PC,Qoil MPFM corrected,Qoil MPFM,Qoil MAP,Qoil IPR,Qoil Choke Method,Qoil,Qliq VLP/IPR,Qliq VLP,Qliq PC,Qliq MPFM corrected,Qliq MPFM,Qliq IPR,Qliq Choke Method,Qliq,Qgas VLP/IPR,Qgas VLP,Qgas PC,Qgas MPFM corrected,Qgas MPFM,Qgas IPR,Qgas,Q Constraint,Q best estimate Source,Productivity Index,Production Zone,Production Wing Valve Status,Production Wing Valve Opening Frequency,Production Well Name,Production Master Valve Status,Production Master Valve Opening Frequency,PC Coefficient A4,PC Coefficient A3,PC Coefficient A2,PC Coefficient A1,PC Coefficient A0,MPFM WCT,MPFM Venturi dP,MPFM T,MPFM Status,MPFM P,MPFM NTotal Count Rate,MPFM N81 Count Rate,MPFM N356 Count Rate,MPFM N32 Count Rate,MPFM GOR,MPFM Density Water,MPFM Density Oil,MPFM Density Mixture,MPFM Density Gas,MPFM CF WCT,MPFM CF Liq,MPFM CF GOR,MPFM Availability,Methanol Injection Valve Status,Methanol Flow Valve Status,Manifold T,Manifold Routing,Manifold Production Valve Right Status,Manifold Production Valve Left Status,Manifold P,Lower Zone P,Last Validated Test Start,Last Validated Test End,Last Validated Test Duration,Jumper T,Jumper P Availability,Jumper P,IWC Status,Header Routing,GOR Model,GOR,Downhole Gauge T,Downhole Gauge Status,Downhole Gauge P Availability,Downhole Gauge P,Downhole Gauge Depth TVD MSL,Downhole Gauge Depth MD MSL,DHSV Status,DHSV Opening Frequency,Control Value,Control Target,Control Mode,Choke Opening Calc2,Choke Opening Calc1,Choke Opening Availability,Choke Opening,Choke Measured,Choke dP,Choke CCR,Choke Calculated,Chemical Injection Valve B Status,Chemical Injection Valve A Status,C Factor Well,Bottomhole Reference Depth TVD MSL,Bottomhole Reference Depth MD MSL,Bottomhole P,Bottomhole Drawdown,Associated Injector,Annulus Wing Valve Status,Annulus Wing Valve Opening Frequency,Annulus P Availability,Annulus P,Annulus Master Valve Status,Annulus Master Valve Opening Frequency,Pseudo Cv,GL GOR,GL Qgas,GL Qliq,GL Qoil,GL Qwat,GL Ramp-up Speed,GL WCT
2021-01-01 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.89227294921875,100.0,75.82288360595703,,,,,1264.6,,62.21373785282979,1.041,,0.978456392590851,81.39586639404297,,,,,,,,,,,,,,,,,,,,,,,,,,,100.93729400634766,100.0,6312.03271484375,0.2533821761608124,,,,,,,,,0.0,,,0.0,15669.731019078496,15669.731019078496,,15042.953125,,,10960.0,0.0,9489.312434866752,9489.31243486675,7.026162147521973,,0.0,9136.5185546875,,,,25159.043453945247,25159.043453945247,,0.0,24179.4716796875,,,0.0,38.034536132825934,38.03453613282592,,93.77434539794922,,,,,,100.0,,,100.0,,,,,,62.28269786076183,1043.67041015625,52.88905715942383,True,75.82288360595703,8791.5302734375,1918.3466796875,3894.224365234375,1458.00048828125,25.21047090172167,,,,,1.0,1.0,1.0,100.0,,,53.87604522705078,,,,71.50373077392578,,,,,51.831295013427734,100.0,71.27275085449219,,,,64.55663436172038,55.02325439453125,True,100.0,157.21875,2112.6,2258.0,,100.0,9136.5185546875,10960.0,,74.0,73.78640747070312,100.0,74.29840850830078,74.29840850830078,4.550132751464844,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.59707641601562,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
2021-01-02 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.91084289550781,100.0,76.20626831054688,,,,,1264.6,,64.30176784119129,1.041,,0.9817093482445527,81.66647338867188,,,,,,,,,,,,,,,,,,,,,,,,,,,100.86559295654297,100.0,5944.392578125,0.29188549518585205,,,,,,,,,0.0,,,0.0,15145.762217911431,15145.76221791143,,15392.0498046875,,,10960.0,0.0,9485.551562600358,9485.551562600358,-220.322265625,,0.0,8545.1611328125,,,,24631.313780511788,24631.313780511788,,0.0,23937.2109375,,,0.0,37.06588476563807,37.065884765638074,,64.56993865966797,,,,,,100.0,,,100.0,,,,,,61.489867543706524,990.7166748046875,52.877906799316406,True,76.20626831054688,8722.4443359375,1941.72216796875,3919.54736328125,1361.7056884765625,24.578159706984078,,,,,1.0,1.0,1.0,100.0,,,53.85856628417969,,,,71.99925994873047,,,,,51.83603286743164,100.0,71.77338409423828,,,,47.527798401375,55.01920700073242,True,100.0,157.87274169921875,2112.6,2258.0,,100.0,8545.1611328125,10960.0,,74.0,73.78640747070312,100.0,73.62610626220703,73.62610626220703,4.432884216308594,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.51992797851562,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
2021-01-03 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.874168395996094,100.0,75.41010284423828,,,,,1264.6,,63.254877044637624,1.041,,0.9820236474643005,81.69261932373047,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4837646484375,100.0,6507.38330078125,0.3645157217979431,,,,,,,,,0.0,,,0.0,15899.209298307647,15899.209298307647,,15604.4345703125,,,10960.0,0.0,9725.499359311554,9725.499359311556,-234.7747802734375,,0.0,9064.7060546875,,,,25624.7086576192,25624.7086576192,,0.0,24669.140625,,,0.0,39.343763671888865,39.34376367188888,,69.74165344238281,,,,,,100.0,,,100.0,,,,,,62.04640025665309,1071.032958984375,52.863765716552734,True,75.41010284423828,8889.7587890625,1913.2781982421875,3919.5908203125,1477.5172119140625,25.44494831062462,,,,,1.0,1.0,1.0,100.0,,,53.853271484375,,,,70.88671875,,,,,51.829898834228516,100.0,70.70223999023438,,,,48.392281042875105,55.01717758178711,True,100.0,157.10272216796875,2112.6,2258.0,,100.0,9064.7060546875,10960.0,,74.0,73.78640747070312,100.0,74.39724731445312,74.39724731445312,4.707862854003906,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.5291290283203,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
2021-01-04 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.913761138916016,100.0,76.70310974121094,,,,,1264.6,,60.53423894986945,1.041,,0.976862885458339,81.2633056640625,,,,,,,,,,,,,,,,,,,,,,,,,,,100.03002166748047,100.0,6017.16845703125,0.32332643866539,,,,,,,,,0.0,,,0.0,15198.709264520758,15198.709264520758,,14951.44921875,,,10960.0,0.0,9119.803711484685,9119.803711484687,-218.61026000976562,,0.0,9747.7119140625,,,,24318.512976005444,24318.512976005444,,0.0,24699.1611328125,,,0.0,38.63208105470112,38.632081054701125,,79.87911224365234,,,,,,100.0,,,100.0,,,,,,62.49851411357676,967.5870971679688,52.868900299072266,True,76.70310974121094,8816.7373046875,1951.37109375,3937.953125,1380.30078125,26.644047085792167,,,,,1.0,1.0,1.0,100.0,,,53.86368942260742,,,,72.667236328125,,,,,51.84302520751953,100.0,72.44196319580078,,,,51.54281383692544,55.01709747314453,True,100.0,157.96641540527344,2112.6,2258.0,,100.0,9747.7119140625,10960.0,,74.0,73.78640747070312,100.0,74.15478515625,74.15478515625,4.261146545410156,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.55706787109375,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
2021-01-05 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.87627029418945,100.0,76.28414154052734,,,,,1264.6,,62.112129942687965,1.041,,0.9782916766881177,81.38216400146484,,,,,,,,,,,,,,,,,,,,,,,,,,,99.88845825195312,100.0,6348.92724609375,0.33738797903060913,,,,,,,,,0.0,,,0.0,15136.537110928186,15136.537110928184,,15648.7041015625,,,10960.0,0.0,9321.094163820591,9321.09416382059,-212.35458374023438,,0.0,9545.576171875,,,,24457.631274748775,24457.631274748775,,0.0,25194.2802734375,,,0.0,35.19548437501242,35.19548437501241,,70.53534698486328,,,,,,100.0,,,100.0,,,,,,61.88881065745671,1015.2144775390625,52.86874008178711,True,76.28414154052734,8491.5673828125,1839.156005859375,3851.599609375,1295.71826171875,23.749672817564655,,,,,1.0,1.0,1.0,100.0,,,53.84165573120117,,,,72.01254272460938,,,,,51.81931686401367,100.0,71.78587341308594,,,,46.477444333698955,55.017601013183594,True,100.0,157.6663055419922,2112.6,2258.0,,100.0,9545.576171875,10960.0,,74.0,73.78640747070312,100.0,74.0592269897461,74.0592269897461,4.498268127441406,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.4453887939453,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
2021-01-06 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.908485412597656,100.0,76.0623550415039,,,,,1264.6,,64.24373181624011,1.041,,0.9779129034819436,81.35065460205078,,,,,,,,,,,,,,,,,,,,,,,,,,,99.48851013183594,100.0,6296.9951171875,0.2607100307941437,,,,,,,,,0.0,,,0.0,15786.269112139742,15786.269112139742,,16020.24609375,,,10960.0,0.0,8967.734560303581,8967.734560303581,-194.14556884765625,,0.0,8916.421875,,,,24754.003672443323,24754.003672443323,,0.0,24936.66796875,,,0.0,41.94680566407729,41.946805664077296,,81.5115966796875,,,,,,100.0,,,100.0,,,,,,63.77258935981071,1029.9718017578125,52.879554748535156,True,76.0623550415039,8710.7041015625,1945.03955078125,3885.679931640625,1357.867431640625,29.420749273617197,,,,,1.0,1.0,1.0,100.0,,,53.84348678588867,,,,71.8670883178711,,,,,51.830665588378906,100.0,71.63639068603516,,,,57.499804955206514,55.01726150512695,True,100.0,157.4130096435547,2112.6,2258.0,,100.0,8916.421875,10960.0,,74.0,73.78640747070312,100.0,73.91929626464844,73.91929626464844,4.42596435546875,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.4257354736328,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
2021-01-07 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.90510940551758,100.0,77.23562622070312,,,,,1264.6,,62.63373777427498,1.041,,0.9740753714562919,81.03141784667969,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2416763305664,100.0,6106.083984375,0.3542476296424866,,,,,,,,,0.0,,,0.0,14359.874087140175,14359.874087140175,,14949.763671875,,,10960.0,0.0,9202.085101092358,9202.08510109236,-244.77638244628906,,0.0,8918.7841796875,,,,23561.959188232533,23561.959188232533,,0.0,23868.5478515625,,,0.0,37.313885742200654,37.31388574220066,,66.6908950805664,,,,,,100.0,,,100.0,,,,,,60.94516153101512,917.8134155273438,52.86552810668945,True,77.23562622070312,8684.3564453125,1854.253662109375,3921.0205078125,1355.40625,25.504793516854573,,,,,1.0,1.0,1.0,100.0,,,53.837974548339844,,,,73.33199310302734,,,,,51.833778381347656,100.0,73.12667846679688,,,,47.03254409078602,55.01664733886719,True,100.0,158.2670440673828,2112.6,2258.0,,100.0,8918.7841796875,10960.0,,74.0,73.78640747070312,100.0,74.15680694580078,74.15680694580078,4.10894775390625,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.4800262451172,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
2021-01-08 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.89269256591797,100.0,76.72987365722656,,,,,1264.6,,62.43137892036591,1.041,,0.9768432589532249,81.26167297363281,,,,,,,,,,,,,,,,,,,,,,,,,,,99.90309143066406,100.0,5963.23193359375,0.29035484790802,,,,,,,,,0.0,,,0.0,14889.846693888221,14889.846693888221,,14890.29296875,,,10960.0,0.0,9149.135751085532,9149.135751085532,-228.52175903320312,,0.0,8960.3623046875,,,,24038.982444973753,24038.982444973753,,0.0,23850.6552734375,,,0.0,40.566788085951806,40.56678808595181,,68.94392395019531,,,,,,100.0,,,100.0,,,,,,61.94042001557973,953.8510131835938,52.8671989440918,True,76.72987365722656,8763.091796875,1902.19384765625,3969.694580078125,1380.0,27.888691081503854,,,,,1.0,1.0,1.0,100.0,,,53.84149169921875,,,,72.70707702636719,,,,,51.83744430541992,100.0,72.4639892578125,,,,48.395837207473534,55.01659393310547,True,100.0,157.99154663085938,2112.6,2258.0,,100.0,8960.3623046875,10960.0,,74.0,73.78640747070312,100.0,74.35717010498047,74.35717010498047,4.2658843994140625,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.42782592773438,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
2021-01-09 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.92612075805664,100.0,75.70036315917969,,,,,1264.6,,63.153415735004096,1.041,,0.978466572693971,81.39671325683594,,,,,,,,,,,,,,,,,,,,,,,,,,,100.59608459472656,100.0,6415.52490234375,0.49518346786499023,,,,,,,,,0.0,,,0.0,15454.35298763909,15454.35298763909,,15447.83984375,,,10960.0,0.0,9683.162913281085,9683.162913281085,-231.49000549316406,,0.0,9012.974609375,,,,25137.515900920174,25137.515900920174,,0.0,24460.814453125,,,0.0,45.69467285157862,45.694672851578616,,85.07994842529297,,,,,,100.0,,,100.0,,,,,,61.47923704375806,1006.5531616210938,52.8656005859375,True,75.70036315917969,8873.8056640625,1936.601806640625,3856.40625,1511.6973876953125,29.681504692947744,,,,,1.0,1.0,1.0,100.0,,,53.850486755371094,,,,71.46781158447266,,,,,51.835941314697266,100.0,71.23779296875,,,,59.37404676547038,55.01657485961914,True,100.0,157.09707641601562,2112.6,2258.0,,100.0,9012.974609375,10960.0,,74.0,73.78640747070312,100.0,73.93838500976562,73.93838500976562,4.4625701904296875,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.3524169921875,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
2021-01-10 00:00:00+01:00,,,186.34,30221,,,1,3022,,,,,51.90581130981445,100.0,76.43663024902344,,,,,1264.6,,62.67138673773451,1.041,,0.9789805303325665,81.43946838378906,,,,,,,,,,,,,,,,,,,,,,,,,,,100.85611724853516,100.0,6186.37060546875,0.2138974964618683,,,,,,,,,0.0,,,0.0,14583.673339835696,14583.673339835696,,15080.14453125,,,10960.0,0.0,9353.261109893252,9353.261109893254,-224.2656707763672,,0.0,8982.103515625,,,,23936.93444972895,23936.93444972895,,0.0,24062.248046875,,,0.0,41.19855761720203,41.198557617202034,,77.56734466552734,,,,,,100.0,,,100.0,,,,,,60.925401163893966,948.306884765625,52.87189865112305,True,76.43663024902344,9015.416015625,1974.558349609375,3958.88330078125,1490.4837646484375,27.704896547019594,,,,,1.0,1.0,1.0,100.0,,,53.85847473144531,,,,72.49398803710938,,,,,51.82661056518555,100.0,72.23748779296875,,,,54.31733435961566,55.016700744628906,True,100.0,157.8760986328125,2112.6,2258.0,,100.0,8982.103515625,10960.0,,74.0,73.78640747070312,100.0,74.06649017333984,74.06649017333984,4.1991424560546875,74.0,73.78640747070312,,,,2165.7,2454.8,,,,,0.0,100.0,152.43592834472656,,100.0,,52.5,90.0,32300.0,10960.0,21360.0,,66.08
